SnapshotDate,StoreID,ProductID,StockOnHand,ReorderPoint
01-01-2024,S018,P0019,166,137
01-01-2024,S018,P0131,353,50
01-01-2024,S018,P0098,378,96
01-01-2024,S018,P0128,185,75
01-01-2024,S018,P0092,468,53
01-01-2024,S018,P0005,160,104
01-01-2024,S018,P0033,71,30
01-01-2024,S018,P0138,75,45
01-01-2024,S018,P0109,496,94
01-01-2024,S018,P0176,328,102
01-01-2024,S018,P0168,471,88
01-01-2024,S018,P0013,25,45
01-01-2024,S018,P0014,312,79
01-01-2024,S018,P0081,43,124
01-01-2024,S018,P0174,286,29
01-01-2024,S018,P0002,323,97
01-01-2024,S018,P0077,361,84
01-01-2024,S018,P0021,373,120
01-01-2024,S018,P0036,155,115
01-01-2024,S018,P0141,96,81
01-01-2024,S018,P0088,93,38
01-01-2024,S018,P0153,7,140
01-01-2024,S018,P0045,332,29
01-01-2024,S018,P0130,15,70
01-01-2024,S018,P0025,74,99
01-01-2024,S018,P0039,257,116
01-01-2024,S018,P0159,45,82
01-01-2024,S018,P0015,193,58
01-01-2024,S018,P0075,499,118
01-01-2024,S018,P0122,223,101
01-01-2024,S018,P0120,51,69
01-01-2024,S018,P0060,456,114
01-01-2024,S018,P0171,257,140
01-01-2024,S018,P0175,99,38
01-01-2024,S018,P0022,253,55
01-01-2024,S018,P0067,335,125
01-01-2024,S018,P0156,164,69
01-01-2024,S018,P0103,100,125
01-01-2024,S018,P0054,286,129
01-01-2024,S018,P0047,1,62
01-01-2024,S018,P0167,114,55
01-01-2024,S018,P0090,59,84
01-01-2024,S018,P0102,189,85
01-01-2024,S018,P0057,166,25
01-01-2024,S018,P0062,214,61
01-01-2024,S018,P0154,237,25
01-01-2024,S018,P0076,4,70
01-01-2024,S018,P0056,480,93
01-01-2024,S018,P0095,77,53
01-01-2024,S018,P0028,137,47
01-01-2024,S018,P0152,55,103
01-01-2024,S018,P0137,290,123
01-01-2024,S018,P0139,333,73
01-01-2024,S018,P0166,491,149
01-01-2024,S018,P0026,438,66
01-01-2024,S018,P0029,169,99
01-01-2024,S018,P0034,39,33
01-01-2024,S018,P0101,228,132
01-01-2024,S018,P0020,6,115
01-01-2024,S018,P0017,248,49
01-01-2024,S018,P0123,421,57
01-01-2024,S018,P0136,83,33
01-01-2024,S018,P0044,303,110
01-01-2024,S018,P0011,124,56
01-01-2024,S018,P0094,294,24
01-01-2024,S018,P0143,51,73
01-01-2024,S018,P0032,369,35
01-01-2024,S018,P0071,341,116
01-01-2024,S018,P0113,1,122
01-01-2024,S018,P0061,137,77
01-01-2024,S018,P0042,382,104
01-01-2024,S018,P0063,497,134
01-01-2024,S018,P0117,124,24
01-01-2024,S018,P0051,389,36
01-01-2024,S018,P0086,1,90
01-01-2024,S018,P0146,450,81
01-01-2024,S018,P0134,406,75
01-01-2024,S018,P0012,433,89
01-01-2024,S018,P0148,265,130
01-01-2024,S018,P0105,437,125
01-01-2024,S018,P0096,452,50
01-01-2024,S018,P0116,36,49
01-01-2024,S018,P0133,320,44
01-01-2024,S018,P0079,269,147
01-01-2024,S018,P0135,423,74
01-01-2024,S018,P0041,91,81
01-01-2024,S018,P0180,469,27
01-01-2024,S018,P0121,97,90
01-01-2024,S018,P0007,365,133
01-01-2024,S018,P0119,19,88
01-01-2024,S018,P0082,289,107
01-01-2024,S018,P0068,446,141
01-01-2024,S018,P0124,421,124
01-01-2024,S018,P0142,176,77
01-01-2024,S018,P0170,52,85
01-01-2024,S018,P0140,418,118
01-01-2024,S018,P0108,206,117
01-01-2024,S018,P0147,46,128
01-01-2024,S018,P0160,175,115
01-01-2024,S018,P0074,142,138
01-01-2024,S018,P0064,251,111
01-01-2024,S018,P0118,451,141
01-01-2024,S018,P0004,444,83
01-01-2024,S018,P0155,334,137
01-01-2024,S018,P0104,191,88
01-01-2024,S018,P0050,400,91
01-01-2024,S018,P0089,476,30
01-01-2024,S018,P0008,212,101
01-01-2024,S018,P0114,93,109
01-01-2024,S018,P0097,386,144
01-01-2024,S018,P0023,183,95
01-01-2024,S018,P0030,151,119
01-01-2024,S018,P0037,15,36
01-01-2024,S018,P0125,64,91
01-01-2024,S018,P0179,41,65
01-01-2024,S018,P0069,233,47
01-01-2024,S018,P0127,190,137
01-01-2024,S018,P0072,442,90
01-01-2024,S018,P0093,304,73
01-01-2024,S018,P0078,64,118
01-01-2024,S018,P0016,445,138
01-01-2024,S018,P0150,203,136
01-01-2024,S018,P0178,265,113
01-01-2024,S018,P0043,40,119
01-01-2024,S018,P0080,400,119
01-01-2024,S018,P0169,90,109
01-01-2024,S030,P0157,336,111
01-01-2024,S030,P0115,16,46
01-01-2024,S030,P0164,125,127
01-01-2024,S030,P0084,174,43
01-01-2024,S030,P0087,312,136
01-01-2024,S030,P0129,122,39
01-01-2024,S030,P0161,25,85
01-01-2024,S030,P0031,22,41
01-01-2024,S030,P0145,243,105
01-01-2024,S030,P0112,51,82
01-01-2024,S030,P0035,68,45
01-01-2024,S030,P0040,111,26
01-01-2024,S030,P0018,133,74
01-01-2024,S030,P0106,489,135
01-01-2024,S030,P0006,228,110
01-01-2024,S030,P0107,60,149
01-01-2024,S030,P0083,122,31
01-01-2024,S030,P0052,4,43
01-01-2024,S030,P0162,136,88
01-01-2024,S030,P0003,44,51
01-01-2024,S030,P0110,283,135
01-01-2024,S030,P0091,182,115
01-01-2024,S030,P0059,435,92
01-01-2024,S030,P0024,396,135
01-01-2024,S030,P0019,471,56
01-01-2024,S030,P0131,278,104
01-01-2024,S030,P0098,368,145
01-01-2024,S030,P0128,197,90
01-01-2024,S030,P0092,172,133
01-01-2024,S030,P0005,205,20
01-01-2024,S030,P0033,14,129
01-01-2024,S030,P0138,36,130
01-01-2024,S030,P0109,389,117
01-01-2024,S030,P0176,185,129
01-01-2024,S030,P0168,64,138
01-01-2024,S030,P0013,12,70
01-01-2024,S030,P0014,488,57
01-01-2024,S030,P0081,235,83
01-01-2024,S030,P0174,268,68
01-01-2024,S030,P0002,125,80
01-01-2024,S030,P0077,225,46
01-01-2024,S030,P0021,98,31
01-01-2024,S030,P0036,34,145
01-01-2024,S030,P0141,414,117
01-01-2024,S030,P0088,122,122
01-01-2024,S030,P0153,294,63
01-01-2024,S030,P0045,43,28
01-01-2024,S030,P0130,202,32
01-01-2024,S030,P0025,411,61
01-01-2024,S030,P0039,27,41
01-01-2024,S030,P0159,76,44
01-01-2024,S030,P0015,142,129
01-01-2024,S030,P0075,205,59
01-01-2024,S030,P0122,262,34
01-01-2024,S030,P0120,43,110
01-01-2024,S030,P0060,85,25
01-01-2024,S030,P0171,133,86
01-01-2024,S030,P0175,119,137
01-01-2024,S030,P0022,469,23
01-01-2024,S030,P0067,207,58
01-01-2024,S030,P0156,103,136
01-01-2024,S030,P0103,315,68
01-01-2024,S030,P0054,461,53
01-01-2024,S030,P0047,214,24
01-01-2024,S030,P0167,423,63
01-01-2024,S030,P0090,141,42
01-01-2024,S030,P0102,365,42
01-01-2024,S030,P0057,66,39
01-01-2024,S030,P0062,403,66
01-01-2024,S030,P0154,366,135
01-01-2024,S030,P0076,147,108
01-01-2024,S030,P0056,251,83
01-01-2024,S030,P0095,33,22
01-01-2024,S030,P0028,156,127
01-01-2024,S030,P0152,156,40
01-01-2024,S030,P0137,268,49
01-01-2024,S030,P0139,92,64
01-01-2024,S030,P0166,155,94
01-01-2024,S030,P0026,6,145
01-01-2024,S030,P0029,219,125
01-01-2024,S030,P0034,474,62
01-01-2024,S030,P0101,363,48
01-01-2024,S030,P0020,101,127
01-01-2024,S030,P0017,123,82
01-01-2024,S030,P0123,137,137
01-01-2024,S030,P0136,343,125
01-01-2024,S030,P0044,452,54
01-01-2024,S030,P0011,420,128
01-01-2024,S030,P0094,366,130
01-01-2024,S030,P0143,68,74
01-01-2024,S030,P0032,296,81
01-01-2024,S030,P0071,115,149
01-01-2024,S030,P0113,37,148
01-01-2024,S030,P0061,334,41
01-01-2024,S030,P0042,52,82
01-01-2024,S030,P0063,366,110
01-01-2024,S030,P0117,32,22
01-01-2024,S030,P0051,214,36
01-01-2024,S030,P0086,166,27
01-01-2024,S030,P0146,243,62
01-01-2024,S030,P0134,411,115
01-01-2024,S030,P0012,111,76
01-01-2024,S030,P0148,223,76
01-01-2024,S030,P0105,364,149
01-01-2024,S030,P0096,252,58
01-01-2024,S030,P0116,232,54
01-01-2024,S030,P0133,348,93
01-01-2024,S030,P0079,374,141
01-01-2024,S030,P0135,354,90
01-01-2024,S030,P0041,188,79
01-01-2024,S030,P0180,182,121
01-01-2024,S030,P0121,118,33
01-01-2024,S030,P0007,350,140
01-01-2024,S030,P0119,382,67
01-01-2024,S030,P0082,49,117
01-01-2024,S030,P0068,205,36
01-01-2024,S030,P0124,454,53
01-01-2024,S030,P0142,82,90
01-01-2024,S030,P0170,256,30
01-01-2024,S030,P0140,105,125
01-01-2024,S030,P0108,262,98
01-01-2024,S030,P0147,24,142
01-01-2024,S030,P0160,354,133
01-01-2024,S030,P0074,473,63
01-01-2024,S030,P0064,286,107
01-01-2024,S030,P0118,53,90
01-01-2024,S030,P0004,180,126
01-01-2024,S030,P0155,129,100
01-01-2024,S030,P0104,470,138
01-01-2024,S030,P0050,106,146
01-01-2024,S030,P0089,315,59
01-01-2024,S030,P0008,288,37
01-01-2024,S030,P0114,347,36
01-01-2024,S030,P0097,118,149
01-01-2024,S030,P0023,132,118
01-01-2024,S030,P0030,303,65
01-01-2024,S030,P0037,239,108
01-01-2024,S030,P0125,241,99
01-01-2024,S030,P0179,430,88
01-01-2024,S030,P0069,155,138
01-01-2024,S030,P0127,125,73
01-01-2024,S030,P0072,347,95
01-01-2024,S030,P0093,157,141
01-01-2024,S030,P0078,350,21
01-01-2024,S030,P0016,313,81
01-01-2024,S030,P0150,475,21
01-01-2024,S030,P0178,470,55
01-01-2024,S030,P0043,118,147
01-01-2024,S030,P0080,367,63
01-01-2024,S030,P0169,93,144
01-01-2024,S010,P0157,224,135
01-01-2024,S010,P0115,390,112
01-01-2024,S010,P0164,328,86
01-01-2024,S010,P0084,303,115
01-01-2024,S010,P0087,237,116
01-01-2024,S010,P0129,238,20
01-01-2024,S010,P0161,471,30
01-01-2024,S010,P0031,269,121
01-01-2024,S010,P0145,2,39
01-01-2024,S010,P0112,37,127
01-01-2024,S010,P0035,339,139
01-01-2024,S010,P0040,476,36
01-01-2024,S010,P0018,269,95
01-01-2024,S010,P0106,275,149
01-01-2024,S010,P0006,392,70
01-01-2024,S010,P0107,199,80
01-01-2024,S010,P0083,377,90
01-01-2024,S010,P0052,207,29
01-01-2024,S010,P0162,485,60
01-01-2024,S010,P0003,45,63
01-01-2024,S010,P0110,411,45
01-01-2024,S010,P0091,169,108
01-01-2024,S010,P0059,270,106
01-01-2024,S010,P0024,91,75
01-01-2024,S010,P0019,30,37
01-01-2024,S010,P0131,429,25
01-01-2024,S010,P0098,212,86
01-01-2024,S010,P0128,461,83
01-01-2024,S010,P0092,89,47
01-01-2024,S010,P0005,6,140
01-01-2024,S010,P0033,166,54
01-01-2024,S010,P0138,77,138
01-01-2024,S010,P0109,449,28
01-01-2024,S010,P0176,128,123
01-01-2024,S010,P0168,316,25
01-01-2024,S010,P0013,294,53
01-01-2024,S010,P0014,150,113
01-01-2024,S010,P0081,5,76
01-01-2024,S010,P0174,365,147
01-01-2024,S010,P0002,491,149
01-01-2024,S010,P0077,453,65
01-01-2024,S010,P0021,353,71
01-01-2024,S010,P0036,484,146
01-01-2024,S010,P0141,306,94
01-01-2024,S010,P0088,194,115
01-01-2024,S010,P0153,276,66
01-01-2024,S010,P0045,81,59
01-01-2024,S010,P0130,298,47
01-01-2024,S010,P0025,149,120
01-01-2024,S010,P0039,163,89
01-01-2024,S010,P0159,217,52
01-01-2024,S010,P0015,322,134
01-01-2024,S010,P0075,444,120
01-01-2024,S010,P0122,37,97
01-01-2024,S010,P0120,240,86
01-01-2024,S010,P0060,109,76
01-01-2024,S010,P0171,46,104
01-01-2024,S010,P0175,186,133
01-01-2024,S010,P0022,61,122
01-01-2024,S010,P0067,474,67
01-01-2024,S010,P0156,272,117
01-01-2024,S010,P0103,314,106
01-01-2024,S010,P0054,441,36
01-01-2024,S010,P0047,243,111
01-01-2024,S010,P0167,140,75
01-01-2024,S010,P0090,373,34
01-01-2024,S010,P0102,488,108
01-01-2024,S010,P0057,257,97
01-01-2024,S010,P0062,314,70
01-01-2024,S010,P0154,372,124
01-01-2024,S010,P0076,343,22
01-01-2024,S010,P0056,50,62
01-01-2024,S010,P0095,286,84
01-01-2024,S010,P0028,300,109
01-01-2024,S010,P0152,329,146
01-01-2024,S010,P0137,366,22
01-01-2024,S010,P0139,20,139
01-01-2024,S010,P0166,299,39
01-01-2024,S010,P0026,208,141
01-01-2024,S010,P0029,323,106
01-01-2024,S010,P0034,89,94
01-01-2024,S010,P0101,345,82
01-01-2024,S010,P0020,489,29
01-01-2024,S010,P0017,56,85
01-01-2024,S010,P0123,484,71
01-01-2024,S010,P0136,386,139
01-01-2024,S010,P0044,187,93
01-01-2024,S010,P0011,47,37
01-01-2024,S010,P0094,251,47
01-01-2024,S010,P0143,211,73
01-01-2024,S010,P0032,173,27
01-01-2024,S010,P0071,355,59
01-01-2024,S010,P0113,499,26
01-01-2024,S010,P0061,495,147
01-01-2024,S010,P0042,88,83
01-01-2024,S010,P0063,304,34
01-01-2024,S010,P0117,125,35
01-01-2024,S010,P0051,439,116
01-01-2024,S010,P0086,379,84
01-01-2024,S010,P0146,296,77
01-01-2024,S010,P0134,245,94
01-01-2024,S010,P0012,296,49
01-01-2024,S010,P0148,290,85
01-01-2024,S010,P0105,1,83
01-01-2024,S010,P0096,434,63
01-01-2024,S010,P0116,250,32
01-01-2024,S010,P0133,166,106
01-01-2024,S010,P0079,180,103
01-01-2024,S010,P0135,92,147
01-01-2024,S010,P0041,454,130
01-01-2024,S010,P0180,461,63
01-01-2024,S010,P0121,140,41
01-01-2024,S010,P0007,251,66
01-01-2024,S010,P0119,488,34
01-01-2024,S010,P0082,148,61
01-01-2024,S010,P0068,30,86
01-01-2024,S010,P0124,186,32
01-01-2024,S010,P0142,181,117
01-01-2024,S010,P0170,128,127
01-01-2024,S010,P0140,364,86
01-01-2024,S010,P0108,299,37
01-01-2024,S010,P0147,412,136
01-01-2024,S010,P0160,125,144
01-01-2024,S010,P0074,433,32
01-01-2024,S010,P0064,204,148
01-01-2024,S010,P0118,401,69
01-01-2024,S010,P0004,423,77
01-01-2024,S010,P0155,433,149
01-01-2024,S010,P0104,66,99
01-01-2024,S010,P0050,260,110
01-01-2024,S010,P0089,321,66
01-01-2024,S010,P0008,488,127
01-01-2024,S010,P0114,189,110
01-01-2024,S010,P0097,257,143
01-01-2024,S010,P0023,419,60
01-01-2024,S010,P0030,397,26
01-01-2024,S010,P0037,90,114
01-01-2024,S010,P0125,142,52
01-01-2024,S010,P0179,330,24
01-01-2024,S010,P0069,332,108
01-01-2024,S010,P0127,327,51
01-01-2024,S010,P0072,252,113
01-01-2024,S010,P0093,265,83
01-01-2024,S010,P0078,230,103
01-01-2024,S010,P0016,71,123
01-01-2024,S010,P0150,162,80
01-01-2024,S010,P0178,286,25
01-01-2024,S010,P0043,69,77
01-01-2024,S010,P0080,325,41
01-01-2024,S010,P0169,489,50
01-01-2024,S025,P0157,447,142
01-01-2024,S025,P0115,432,59
01-01-2024,S025,P0164,207,95
01-01-2024,S025,P0084,283,49
01-01-2024,S025,P0087,323,47
01-01-2024,S025,P0129,360,147
01-01-2024,S025,P0161,272,78
01-01-2024,S025,P0031,431,55
01-01-2024,S025,P0145,58,147
01-01-2024,S025,P0112,41,77
01-01-2024,S025,P0035,247,148
01-01-2024,S025,P0040,466,47
01-01-2024,S025,P0018,256,147
01-01-2024,S025,P0106,479,61
01-01-2024,S025,P0006,22,74
01-01-2024,S025,P0107,8,67
01-01-2024,S025,P0083,266,60
01-01-2024,S025,P0052,253,144
01-01-2024,S025,P0162,151,86
01-01-2024,S025,P0003,118,126
01-01-2024,S025,P0110,16,20
01-01-2024,S025,P0091,442,106
01-01-2024,S025,P0059,427,104
01-01-2024,S025,P0024,461,71
01-01-2024,S025,P0019,223,124
01-01-2024,S025,P0131,183,107
01-01-2024,S025,P0098,452,87
01-01-2024,S025,P0128,157,114
01-01-2024,S025,P0092,481,146
01-01-2024,S025,P0005,195,35
01-01-2024,S025,P0033,203,41
01-01-2024,S025,P0138,288,67
01-01-2024,S025,P0109,327,94
01-01-2024,S025,P0176,350,66
01-01-2024,S025,P0168,133,21
01-01-2024,S025,P0013,34,37
01-01-2024,S025,P0014,122,146
01-01-2024,S025,P0081,347,126
01-01-2024,S025,P0174,373,79
01-01-2024,S025,P0002,474,143
01-01-2024,S025,P0077,261,104
01-01-2024,S025,P0021,154,126
01-01-2024,S025,P0036,280,69
01-01-2024,S025,P0141,453,85
01-01-2024,S025,P0088,408,146
01-01-2024,S025,P0153,54,107
01-01-2024,S025,P0045,393,148
01-01-2024,S025,P0130,479,68
01-01-2024,S025,P0025,361,41
01-01-2024,S025,P0039,493,127
01-01-2024,S025,P0159,441,82
01-01-2024,S025,P0015,116,125
01-01-2024,S025,P0075,323,40
01-01-2024,S025,P0122,335,94
01-01-2024,S025,P0120,30,132
01-01-2024,S025,P0060,55,118
01-01-2024,S025,P0171,157,50
01-01-2024,S025,P0175,53,136
01-01-2024,S025,P0022,359,80
01-01-2024,S025,P0067,361,30
01-01-2024,S025,P0156,20,104
01-01-2024,S025,P0103,199,117
01-01-2024,S025,P0054,114,128
01-01-2024,S025,P0047,136,146
01-01-2024,S025,P0167,31,80
01-01-2024,S025,P0090,296,110
01-01-2024,S025,P0102,447,21
01-01-2024,S025,P0057,119,113
01-01-2024,S025,P0062,470,115
01-01-2024,S025,P0154,462,21
01-01-2024,S025,P0076,221,37
01-01-2024,S025,P0056,262,30
01-01-2024,S025,P0095,401,118
01-01-2024,S025,P0028,322,109
01-01-2024,S025,P0152,16,53
01-01-2024,S025,P0137,330,30
01-01-2024,S025,P0139,42,29
01-01-2024,S025,P0166,377,106
01-01-2024,S025,P0026,282,121
01-01-2024,S025,P0029,107,89
01-01-2024,S025,P0034,454,39
01-01-2024,S025,P0101,418,22
01-01-2024,S025,P0020,118,40
01-01-2024,S025,P0017,10,111
01-01-2024,S025,P0123,280,118
01-01-2024,S025,P0136,91,58
01-01-2024,S025,P0044,63,66
01-01-2024,S025,P0011,3,131
01-01-2024,S025,P0094,216,63
01-01-2024,S025,P0143,254,69
01-01-2024,S025,P0032,97,40
01-01-2024,S025,P0071,210,81
01-01-2024,S025,P0113,192,79
01-01-2024,S025,P0061,419,33
01-01-2024,S025,P0042,138,142
01-01-2024,S025,P0063,407,65
01-01-2024,S025,P0117,32,97
01-01-2024,S025,P0051,70,106
01-01-2024,S025,P0086,137,23
01-01-2024,S025,P0146,435,89
01-01-2024,S025,P0134,194,23
01-01-2024,S025,P0012,203,122
01-01-2024,S025,P0148,382,131
01-01-2024,S025,P0105,448,59
01-01-2024,S025,P0096,470,33
01-01-2024,S025,P0116,473,146
01-01-2024,S025,P0133,81,40
01-01-2024,S025,P0079,326,26
01-01-2024,S025,P0135,248,144
01-01-2024,S025,P0041,242,78
01-01-2024,S025,P0180,401,50
01-01-2024,S025,P0121,157,107
01-01-2024,S025,P0007,260,88
01-01-2024,S025,P0119,472,102
01-01-2024,S025,P0082,386,92
01-01-2024,S025,P0068,484,148
01-01-2024,S025,P0124,492,116
01-01-2024,S025,P0142,126,39
01-01-2024,S025,P0170,199,113
01-01-2024,S025,P0140,250,85
01-01-2024,S025,P0108,184,47
01-01-2024,S025,P0147,251,62
01-01-2024,S025,P0160,5,96
01-01-2024,S025,P0074,340,122
01-01-2024,S025,P0064,298,118
01-01-2024,S025,P0118,436,41
01-01-2024,S025,P0004,333,130
01-01-2024,S025,P0155,142,26
01-01-2024,S025,P0104,79,135
01-01-2024,S025,P0050,364,54
01-01-2024,S025,P0089,200,126
01-01-2024,S025,P0008,378,77
01-01-2024,S025,P0114,370,80
01-01-2024,S025,P0097,269,40
01-01-2024,S025,P0023,400,24
01-01-2024,S025,P0030,95,60
01-01-2024,S025,P0037,66,145
01-01-2024,S025,P0125,177,29
01-01-2024,S025,P0179,458,86
01-01-2024,S025,P0069,292,37
01-01-2024,S025,P0127,275,148
01-01-2024,S025,P0072,468,103
01-01-2024,S025,P0093,431,53
01-01-2024,S025,P0078,377,50
01-01-2024,S025,P0016,147,137
01-01-2024,S025,P0150,428,120
01-01-2024,S025,P0178,349,143
01-01-2024,S025,P0043,359,138
01-01-2024,S025,P0080,135,109
01-01-2024,S025,P0169,226,70
01-01-2024,S013,P0157,400,127
01-01-2024,S013,P0115,23,53
01-01-2024,S013,P0164,373,28
01-01-2024,S013,P0084,145,113
01-01-2024,S013,P0087,238,33
01-01-2024,S013,P0129,28,35
01-01-2024,S013,P0161,82,123
01-01-2024,S013,P0031,72,72
01-01-2024,S013,P0145,286,68
01-01-2024,S013,P0112,465,145
01-01-2024,S013,P0035,118,95
01-01-2024,S013,P0040,397,119
01-01-2024,S013,P0018,348,149
01-01-2024,S013,P0106,306,39
01-01-2024,S013,P0006,366,37
01-01-2024,S013,P0107,113,126
01-01-2024,S013,P0083,238,115
01-01-2024,S013,P0052,489,65
01-01-2024,S013,P0162,14,74
01-01-2024,S013,P0003,167,149
01-01-2024,S013,P0110,324,104
01-01-2024,S013,P0091,364,100
01-01-2024,S013,P0059,345,134
01-01-2024,S013,P0024,198,22
01-01-2024,S013,P0019,415,133
01-01-2024,S013,P0131,289,57
01-01-2024,S013,P0098,344,49
01-01-2024,S013,P0128,456,111
01-01-2024,S013,P0092,312,25
01-01-2024,S013,P0005,267,24
01-01-2024,S013,P0033,283,62
01-01-2024,S013,P0138,48,108
01-01-2024,S013,P0109,263,77
01-01-2024,S013,P0176,457,75
01-01-2024,S013,P0168,408,128
01-01-2024,S013,P0013,151,62
01-01-2024,S013,P0014,61,123
01-01-2024,S013,P0081,443,46
01-01-2024,S013,P0174,6,144
01-01-2024,S013,P0002,15,55
01-01-2024,S013,P0077,52,146
01-01-2024,S013,P0021,91,44
01-01-2024,S013,P0036,387,114
01-01-2024,S013,P0141,158,133
01-01-2024,S013,P0088,27,40
01-01-2024,S013,P0153,209,100
01-01-2024,S013,P0045,158,38
01-01-2024,S013,P0130,357,81
01-01-2024,S013,P0025,432,115
01-01-2024,S013,P0039,41,29
01-01-2024,S013,P0159,412,111
01-01-2024,S013,P0015,241,75
01-01-2024,S013,P0075,353,35
01-01-2024,S013,P0122,279,50
01-01-2024,S013,P0120,409,69
01-01-2024,S013,P0060,275,94
01-01-2024,S013,P0171,31,139
01-01-2024,S013,P0175,442,34
01-01-2024,S013,P0022,308,54
01-01-2024,S013,P0067,429,48
01-01-2024,S013,P0156,140,71
01-01-2024,S013,P0103,42,51
01-01-2024,S013,P0054,434,124
01-01-2024,S013,P0047,157,132
01-01-2024,S013,P0167,16,56
01-01-2024,S013,P0090,173,98
01-01-2024,S013,P0102,299,125
01-01-2024,S013,P0057,136,26
01-01-2024,S013,P0062,223,37
01-01-2024,S013,P0154,367,98
01-01-2024,S013,P0076,429,100
01-01-2024,S013,P0056,260,80
01-01-2024,S013,P0095,227,49
01-01-2024,S013,P0028,339,94
01-01-2024,S013,P0152,239,113
01-01-2024,S013,P0137,141,133
01-01-2024,S013,P0139,455,61
01-01-2024,S013,P0166,184,134
01-01-2024,S013,P0026,387,68
01-01-2024,S013,P0029,78,90
01-01-2024,S013,P0034,489,98
01-01-2024,S013,P0101,167,107
01-01-2024,S013,P0020,160,78
01-01-2024,S013,P0017,234,29
01-01-2024,S013,P0123,52,148
01-01-2024,S013,P0136,274,42
01-01-2024,S013,P0044,67,106
01-01-2024,S013,P0011,401,79
01-01-2024,S013,P0094,104,22
01-01-2024,S013,P0143,261,96
01-01-2024,S013,P0032,220,47
01-01-2024,S013,P0071,305,80
01-01-2024,S013,P0113,152,27
01-01-2024,S013,P0061,2,102
01-01-2024,S013,P0042,296,135
01-01-2024,S013,P0063,367,116
01-01-2024,S013,P0117,426,87
01-01-2024,S013,P0051,295,135
01-01-2024,S013,P0086,56,57
01-01-2024,S013,P0146,319,93
01-01-2024,S013,P0134,411,58
01-01-2024,S013,P0012,398,103
01-01-2024,S013,P0148,84,126
01-01-2024,S013,P0105,464,62
01-01-2024,S013,P0096,13,120
01-01-2024,S013,P0116,16,59
01-01-2024,S013,P0133,118,39
01-01-2024,S013,P0079,106,52
01-01-2024,S013,P0135,451,135
01-01-2024,S013,P0041,358,27
01-01-2024,S013,P0180,489,130
01-01-2024,S013,P0121,25,127
01-01-2024,S013,P0007,264,117
01-01-2024,S013,P0119,495,70
01-01-2024,S013,P0082,292,114
01-01-2024,S013,P0068,136,103
01-01-2024,S013,P0124,258,32
01-01-2024,S013,P0142,179,144
01-01-2024,S013,P0170,183,63
01-01-2024,S013,P0140,83,137
01-01-2024,S013,P0108,360,118
01-01-2024,S013,P0147,376,61
01-01-2024,S013,P0160,259,37
01-01-2024,S013,P0074,41,114
01-01-2024,S013,P0064,360,109
01-01-2024,S013,P0118,109,30
01-01-2024,S013,P0004,243,101
01-01-2024,S013,P0155,241,55
01-01-2024,S013,P0104,160,24
01-01-2024,S013,P0050,137,27
01-01-2024,S013,P0089,277,56
01-01-2024,S013,P0008,459,85
01-01-2024,S013,P0114,218,22
01-01-2024,S013,P0097,354,25
01-01-2024,S013,P0023,90,105
01-01-2024,S013,P0030,388,124
01-01-2024,S013,P0037,280,68
01-01-2024,S013,P0125,317,81
01-01-2024,S013,P0179,291,48
01-01-2024,S013,P0069,239,100
01-01-2024,S013,P0127,415,34
