CustomerID,Gender,AgeGroup,LoyaltyTier,Region,City,SignupDate
C00475,M,35-44,Gold,Central,Indore,14-09-2021
C00476,F,18-24,Gold,Central,Indore,20-09-2022
C00477,F,45-54,Silver,East,Kolkata,15-06-2023
C00478,F,35-44,Gold,West,Pune,15-03-2023
C00479,M,45-54,Gold,West,Ahmedabad,31-07-2022
C00480,F,35-44,Gold,North,Jaipur,28-03-2023
C00481,F,18-24,Gold,West,Mumbai,23-01-2023
C00482,F,55-64,Bronze,West,Pune,23-06-2021
C00483,M,35-44,Silver,Central,Indore,17-09-2020
C00484,M,25-34,Bronze,North,Lucknow,24-04-2022
C00485,M,35-44,Bronze,North,Chandigarh,24-04-2023
C00486,F,25-34,Guest,East,Patna,01-08-2022
C00487,F,55-64,Bronze,South,Bengaluru,28-02-2023
C00488,M,35-44,Bronze,East,Bhubaneswar,20-10-2025
C00489,F,25-34,Silver,West,Pune,18-09-2025
C00490,M,55-64,Bronze,West,Mumbai,26-05-2022
C00491,M,45-54,Bronze,West,Surat,17-11-2022
C00492,F,25-34,Bronze,North,Lucknow,23-01-2024
C00493,F,45-54,Silver,East,Bhubaneswar,07-04-2020
C00494,M,25-34,Silver,East,Patna,19-09-2025
C00495,F,45-54,Gold,East,Guwahati,28-01-2022
C00496,M,35-44,Bronze,Central,Nagpur,03-02-2025
C00497,F,55-64,Guest,Central,Raipur,12-02-2022
C00498,F,18-24,Guest,North,Delhi,06-01-2025
C00499,M,25-34,Bronze,East,Kolkata,06-02-2024
C00500,F,35-44,Bronze,Central,Indore,04-04-2022
C00501,Other,55-64,Platinum,East,Bhubaneswar,05-02-2022
C00502,F,18-24,Silver,South,Chennai,12-06-2021
C00503,F,65+,Gold,West,Pune,16-08-2022
C00504,F,18-24,Silver,North,Chandigarh,22-08-2023
C00505,M,25-34,Bronze,North,Lucknow,16-01-2025
C00506,M,35-44,Silver,West,Pune,31-12-2024
C00507,F,35-44,Silver,North,Chandigarh,28-01-2025
C00508,F,35-44,Silver,West,Ahmedabad,20-01-2025
C00509,M,25-34,Gold,South,Bengaluru,29-05-2020
C00510,M,45-54,Bronze,South,Hyderabad,16-03-2023
C00511,M,45-54,Gold,South,Kochi,12-08-2021
C00512,F,45-54,Bronze,North,Lucknow,29-12-2022
C00513,F,55-64,Bronze,South,Hyderabad,12-05-2025
C00514,M,35-44,Silver,North,Jaipur,04-05-2024
C00515,M,35-44,Bronze,West,Mumbai,02-07-2020
C00516,F,25-34,Platinum,South,Bengaluru,25-11-2022
C00517,Other,45-54,Silver,Central,Bhopal,25-10-2023
C00518,F,18-24,Guest,North,Chandigarh,08-12-2021
C00519,M,55-64,Silver,South,Kochi,08-02-2025
C00520,M,65+,Silver,South,Chennai,13-08-2022
C00521,M,35-44,Silver,Central,Bhopal,02-01-2025
C00522,M,35-44,Platinum,East,Kolkata,17-11-2021
C00523,F,35-44,Bronze,North,Lucknow,03-08-2020
C00524,M,55-64,Gold,North,Lucknow,17-04-2025
C00525,M,65+,Silver,West,Pune,01-12-2023
C00526,M,25-34,Gold,Central,Raipur,24-05-2024
C00527,M,45-54,Bronze,West,Pune,08-03-2025
C00528,F,55-64,Bronze,North,Jaipur,03-05-2025
C00529,M,35-44,Bronze,West,Mumbai,21-12-2021
C00530,M,35-44,Silver,Central,Raipur,26-07-2021
C00531,M,18-24,Silver,East,Patna,05-04-2025
C00532,F,25-34,Guest,Central,Bhopal,24-06-2021
C00533,M,35-44,Gold,North,Delhi,11-07-2021
C00534,F,35-44,Bronze,Central,Nagpur,17-04-2024
C00535,M,45-54,Gold,North,Chandigarh,11-01-2020
C00536,F,45-54,Silver,South,Bengaluru,19-11-2022
C00537,F,25-34,Bronze,Central,Nagpur,17-10-2022
C00538,F,25-34,Silver,North,Delhi,07-11-2023
C00539,F,25-34,Silver,Central,Nagpur,14-12-2024
C00540,M,35-44,Bronze,Central,Bhopal,29-09-2025
C00541,F,25-34,Silver,West,Ahmedabad,14-02-2021
C00542,M,45-54,Guest,South,Chennai,04-11-2020
C00543,F,18-24,Bronze,North,Delhi,18-03-2025
C00544,F,45-54,Bronze,West,Ahmedabad,08-07-2021
C00545,F,18-24,Guest,Central,Nagpur,12-03-2023
C00546,F,45-54,Bronze,West,Surat,16-07-2024
C00547,F,55-64,Bronze,East,Kolkata,28-08-2022
C00548,F,35-44,Silver,Central,Nagpur,18-10-2023
C00549,F,65+,Bronze,West,Mumbai,14-08-2020
C00550,M,25-34,Bronze,Central,Nagpur,22-02-2024
C00551,F,35-44,Bronze,North,Delhi,12-03-2023
C00552,Other,25-34,Gold,East,Bhubaneswar,04-09-2025
C00553,F,35-44,Bronze,North,Lucknow,11-04-2024
C00554,Other,35-44,Bronze,East,Guwahati,21-01-2023
C00555,F,65+,Bronze,East,Bhubaneswar,14-10-2021
C00556,M,35-44,Bronze,East,Kolkata,24-04-2024
C00557,F,18-24,Silver,North,Delhi,20-06-2024
C00558,F,25-34,Gold,South,Hyderabad,08-11-2023
C00559,F,45-54,Bronze,West,Ahmedabad,10-10-2025
C00560,M,55-64,Bronze,North,Delhi,22-11-2021
C00561,F,35-44,Guest,Central,Indore,01-02-2021
C00562,F,65+,Bronze,South,Bengaluru,19-10-2023
C00563,M,55-64,Bronze,South,Bengaluru,24-11-2020
C00564,F,45-54,Guest,West,Surat,31-12-2021
C00565,M,45-54,Gold,North,Chandigarh,04-05-2022
C00566,F,35-44,Silver,North,Lucknow,22-03-2021
C00567,F,18-24,Gold,South,Hyderabad,10-07-2021
C00568,M,35-44,Silver,Central,Bhopal,08-10-2023
C00569,F,45-54,Gold,North,Delhi,04-05-2020
C00570,F,55-64,Silver,North,Chandigarh,07-07-2024
C00571,M,35-44,Silver,North,Delhi,13-02-2024
C00572,M,35-44,Bronze,East,Bhubaneswar,13-02-2025
C00573,F,18-24,Bronze,Central,Bhopal,28-08-2024
C00574,F,35-44,Bronze,East,Guwahati,28-07-2024
C00575,Other,65+,Silver,North,Jaipur,03-08-2025
C00576,F,35-44,Silver,South,Chennai,13-07-2025
C00577,M,45-54,Gold,East,Guwahati,04-12-2023
C00578,F,65+,Bronze,East,Patna,11-06-2024
C00579,M,25-34,Gold,North,Jaipur,25-10-2021
C00580,F,25-34,Silver,West,Surat,28-01-2020
C00581,M,45-54,Silver,Central,Nagpur,14-01-2022
C00582,M,18-24,Silver,Central,Indore,06-01-2025
C00583,F,25-34,Silver,West,Ahmedabad,30-04-2025
C00584,M,45-54,Silver,East,Patna,15-02-2020
C00585,M,55-64,Gold,West,Mumbai,03-05-2020
C00586,M,25-34,Bronze,East,Guwahati,24-04-2023
C00587,F,18-24,Gold,West,Pune,23-05-2025
C00588,F,65+,Silver,South,Chennai,29-04-2025
C00589,M,35-44,Guest,East,Guwahati,27-05-2022
C00590,F,35-44,Bronze,South,Hyderabad,07-08-2020
C00591,F,45-54,Bronze,Central,Raipur,14-09-2022
C00592,F,45-54,Bronze,East,Patna,10-07-2021
C00593,F,25-34,Silver,West,Ahmedabad,01-10-2023
C00594,F,35-44,Guest,Central,Raipur,31-05-2021
C00595,F,45-54,Bronze,South,Chennai,11-03-2024
C00596,F,35-44,Gold,North,Delhi,26-09-2023
C00597,F,35-44,Silver,West,Surat,11-04-2021
C00598,F,25-34,Bronze,West,Pune,14-09-2023
C00599,F,65+,Silver,East,Bhubaneswar,05-09-2023
C00600,M,18-24,Gold,Central,Indore,20-04-2024
C00601,F,45-54,Bronze,South,Bengaluru,02-11-2024
C00602,M,35-44,Bronze,North,Lucknow,01-03-2025
C00603,M,45-54,Bronze,East,Patna,21-02-2025
C00604,M,25-34,Silver,North,Lucknow,27-05-2022
C00605,M,65+,Bronze,South,Kochi,15-07-2020
C00606,M,35-44,Gold,West,Ahmedabad,27-08-2020
C00607,M,45-54,Bronze,Central,Raipur,14-08-2021
C00608,F,18-24,Platinum,Central,Raipur,18-07-2021
C00609,F,25-34,Bronze,South,Chennai,26-10-2022
C00610,F,55-64,Bronze,West,Mumbai,21-10-2022
C00611,F,18-24,Bronze,Central,Nagpur,28-05-2024
C00612,M,25-34,Bronze,East,Patna,28-01-2023
C00613,M,25-34,Bronze,East,Kolkata,27-07-2021
C00614,F,25-34,Silver,North,Lucknow,06-10-2024
C00615,M,45-54,Silver,East,Kolkata,23-11-2023
C00616,F,55-64,Silver,South,Bengaluru,05-09-2024
C00617,M,35-44,Gold,West,Mumbai,01-02-2022
C00618,F,55-64,Platinum,East,Patna,17-07-2023
C00619,M,45-54,Silver,Central,Nagpur,26-08-2020
C00620,F,65+,Bronze,East,Guwahati,20-12-2020
C00621,F,25-34,Silver,South,Bengaluru,21-07-2022
C00622,F,55-64,Silver,East,Bhubaneswar,22-02-2020
C00623,M,45-54,Silver,Central,Indore,20-10-2024
C00624,M,65+,Silver,East,Bhubaneswar,04-07-2024
C00625,M,18-24,Gold,North,Jaipur,07-05-2023
C00626,F,18-24,Bronze,West,Pune,15-04-2023
C00627,M,18-24,Bronze,South,Hyderabad,29-09-2022
C00628,F,18-24,Platinum,South,Chennai,05-04-2021
C00629,M,25-34,Silver,West,Mumbai,08-01-2021
C00630,M,35-44,Gold,West,Mumbai,17-08-2024
C00631,M,35-44,Gold,West,Ahmedabad,11-11-2023
C00632,M,25-34,Silver,West,Pune,14-03-2025
C00633,M,45-54,Bronze,North,Delhi,09-10-2021
C00634,F,25-34,Gold,South,Bengaluru,04-09-2022
C00635,M,65+,Gold,South,Kochi,23-09-2021
C00636,M,25-34,Bronze,North,Delhi,10-07-2024
C00637,M,18-24,Bronze,West,Ahmedabad,23-04-2021
C00638,M,25-34,Platinum,South,Chennai,27-04-2023
C00639,F,18-24,Bronze,East,Kolkata,04-05-2020
C00640,F,25-34,Silver,West,Mumbai,04-02-2021
C00641,M,45-54,Bronze,East,Bhubaneswar,23-05-2020
C00642,F,35-44,Bronze,Central,Nagpur,15-12-2021
C00643,M,18-24,Bronze,North,Jaipur,27-11-2022
C00644,F,25-34,Bronze,Central,Nagpur,15-06-2022
C00645,F,25-34,Bronze,Central,Nagpur,11-02-2022
C00646,M,25-34,Platinum,Central,Indore,22-05-2021
C00647,F,45-54,Gold,North,Chandigarh,23-09-2023
C00648,F,25-34,Platinum,West,Ahmedabad,31-01-2020
C00649,F,35-44,Silver,West,Surat,26-05-2021
C00650,M,18-24,Gold,South,Kochi,14-10-2022
C00651,M,35-44,Silver,North,Chandigarh,30-11-2024
C00652,M,45-54,Bronze,East,Bhubaneswar,18-10-2020
C00653,M,25-34,Silver,East,Bhubaneswar,12-09-2022
C00654,Other,18-24,Bronze,Central,Bhopal,18-07-2022
C00655,F,35-44,Silver,South,Hyderabad,12-02-2021
C00656,M,65+,Bronze,West,Ahmedabad,23-07-2022
C00657,F,45-54,Bronze,West,Surat,07-04-2023
C00658,M,35-44,Silver,North,Chandigarh,03-03-2023
C00659,F,35-44,Bronze,West,Mumbai,01-06-2025
C00660,F,25-34,Gold,East,Patna,23-06-2025
C00661,M,35-44,Silver,West,Mumbai,06-01-2025
C00662,F,55-64,Bronze,Central,Indore,14-03-2022
C00663,Other,55-64,Silver,North,Delhi,13-12-2023
C00664,M,35-44,Gold,South,Hyderabad,18-09-2025
C00665,M,45-54,Platinum,East,Kolkata,01-04-2025
C00666,M,55-64,Bronze,West,Ahmedabad,08-05-2025
C00667,Other,35-44,Silver,West,Ahmedabad,20-04-2025
C00668,F,55-64,Bronze,East,Guwahati,06-07-2020
C00669,Other,35-44,Silver,East,Kolkata,04-10-2023
C00670,F,35-44,Silver,North,Chandigarh,08-10-2022
C00671,F,45-54,Gold,East,Guwahati,08-03-2023
C00672,M,45-54,Silver,Central,Indore,27-10-2025
C00673,F,55-64,Bronze,South,Kochi,07-04-2020
C00674,F,45-54,Bronze,East,Bhubaneswar,03-01-2021
C00675,M,35-44,Gold,South,Kochi,23-08-2022
C00676,F,45-54,Bronze,South,Hyderabad,09-12-2022
C00677,M,55-64,Gold,East,Patna,04-12-2023
C00678,M,35-44,Silver,Central,Indore,25-05-2025
C00679,M,25-34,Guest,East,Bhubaneswar,29-11-2024
C00680,F,55-64,Bronze,Central,Nagpur,16-09-2025
C00681,M,18-24,Silver,East,Guwahati,28-11-2023
C00682,M,35-44,Bronze,East,Guwahati,13-02-2023
C00683,F,18-24,Silver,East,Patna,22-05-2022
C00684,Other,45-54,Bronze,East,Kolkata,17-01-2023
C00685,M,55-64,Platinum,East,Guwahati,04-11-2022
C00686,F,65+,Bronze,North,Lucknow,23-10-2023
C00687,M,35-44,Silver,South,Kochi,21-11-2021
C00688,M,55-64,Silver,South,Hyderabad,07-04-2021
C00689,F,45-54,Gold,West,Mumbai,11-08-2023
C00690,M,25-34,Gold,South,Hyderabad,07-01-2024
C00691,Other,18-24,Bronze,Central,Raipur,24-12-2021
C00692,M,35-44,Bronze,North,Jaipur,27-07-2023
C00693,F,25-34,Bronze,Central,Bhopal,20-03-2023
C00694,F,55-64,Bronze,South,Chennai,23-01-2023
C00695,M,65+,Silver,Central,Nagpur,19-09-2021
C00696,F,35-44,Gold,Central,Bhopal,09-06-2023
C00697,F,45-54,Silver,West,Pune,17-12-2023
C00698,F,25-34,Gold,East,Kolkata,07-09-2021
C00699,F,25-34,Silver,Central,Nagpur,01-09-2023
C00700,F,45-54,Platinum,North,Chandigarh,07-11-2023
C00701,F,35-44,Bronze,East,Bhubaneswar,08-06-2021
C00702,M,25-34,Bronze,West,Mumbai,11-08-2023
C00703,M,35-44,Bronze,South,Bengaluru,08-06-2024
C00704,F,35-44,Silver,North,Lucknow,21-09-2025
C00705,F,35-44,Gold,East,Guwahati,06-12-2021
C00706,M,35-44,Gold,North,Jaipur,18-09-2025
C00707,M,35-44,Silver,East,Guwahati,13-06-2022
C00708,F,65+,Silver,Central,Bhopal,13-02-2021
C00709,M,55-64,Bronze,South,Kochi,13-02-2023
C00710,F,35-44,Gold,West,Surat,03-06-2023
C00711,M,18-24,Bronze,West,Mumbai,23-01-2023
C00712,F,55-64,Platinum,East,Kolkata,21-04-2020
C00713,M,45-54,Gold,East,Bhubaneswar,04-12-2020
C00714,F,25-34,Gold,South,Hyderabad,20-01-2020
C00715,M,55-64,Silver,North,Lucknow,21-08-2020
C00716,F,35-44,Guest,South,Kochi,10-01-2022
C00717,F,25-34,Gold,Central,Bhopal,14-02-2024
C00718,F,45-54,Silver,South,Hyderabad,06-03-2021
C00719,M,25-34,Gold,Central,Raipur,18-09-2023
C00720,F,55-64,Bronze,North,Jaipur,21-04-2024
C00721,M,45-54,Silver,Central,Indore,26-01-2022
C00722,M,25-34,Silver,Central,Raipur,21-11-2020
C00723,M,25-34,Silver,Central,Indore,19-11-2021
C00724,Other,25-34,Silver,North,Jaipur,28-10-2021
C00725,M,25-34,Bronze,West,Surat,05-10-2021
C00726,M,25-34,Silver,North,Jaipur,03-09-2020
C00727,M,25-34,Gold,North,Jaipur,29-10-2024
C00728,M,25-34,Silver,East,Patna,02-09-2023
C00729,F,35-44,Guest,Central,Raipur,08-09-2024
C00730,F,25-34,Gold,West,Pune,10-11-2023
C00731,M,55-64,Guest,East,Kolkata,27-02-2022
C00732,F,35-44,Gold,Central,Indore,19-07-2024
C00733,M,25-34,Bronze,East,Guwahati,30-01-2024
C00734,M,35-44,Silver,Central,Nagpur,13-01-2023
C00735,M,25-34,Bronze,Central,Bhopal,30-05-2022
C00736,M,45-54,Silver,South,Chennai,05-01-2025
C00737,F,35-44,Bronze,South,Bengaluru,18-07-2025
C00738,F,65+,Silver,West,Mumbai,11-10-2022
C00739,F,18-24,Silver,West,Pune,21-11-2020
C00740,M,25-34,Bronze,North,Chandigarh,24-11-2021
C00741,F,45-54,Silver,West,Pune,17-05-2020
C00742,F,25-34,Bronze,East,Guwahati,05-05-2023
C00743,Other,18-24,Bronze,South,Hyderabad,14-10-2022
C00744,F,35-44,Bronze,West,Ahmedabad,07-10-2024
C00745,F,55-64,Platinum,Central,Raipur,12-09-2021
C00746,M,35-44,Bronze,West,Surat,26-10-2025
C00747,M,35-44,Bronze,North,Chandigarh,30-01-2024
C00748,F,18-24,Bronze,North,Chandigarh,28-04-2021
C00749,F,45-54,Bronze,South,Bengaluru,18-09-2020
C00750,M,65+,Gold,West,Ahmedabad,18-11-2020
C00751,F,18-24,Gold,East,Bhubaneswar,27-07-2022
C00752,M,25-34,Silver,North,Delhi,09-01-2025
C00753,M,25-34,Gold,East,Kolkata,28-05-2021
C00754,F,55-64,Silver,Central,Bhopal,16-09-2021
C00755,M,65+,Bronze,East,Kolkata,13-05-2020
C00756,M,65+,Bronze,North,Lucknow,17-09-2020
C00757,M,25-34,Silver,Central,Raipur,12-03-2023
C00758,F,25-34,Platinum,Central,Indore,31-01-2025
C00759,F,45-54,Gold,South,Kochi,30-11-2024
C00760,F,25-34,Bronze,West,Pune,27-01-2020
C00761,F,55-64,Bronze,Central,Raipur,09-07-2022
C00762,M,35-44,Silver,North,Lucknow,10-05-2022
C00763,M,25-34,Bronze,North,Jaipur,16-05-2025
C00764,F,25-34,Bronze,South,Chennai,23-03-2022
C00765,M,65+,Bronze,West,Mumbai,26-04-2020
C00766,F,25-34,Bronze,North,Chandigarh,26-08-2024
C00767,M,65+,Bronze,South,Chennai,13-07-2020
C00768,M,18-24,Silver,South,Bengaluru,15-06-2022
C00769,F,55-64,Bronze,West,Pune,02-06-2020
C00770,M,25-34,Silver,East,Guwahati,11-11-2022
C00771,M,55-64,Platinum,South,Bengaluru,31-01-2025
C00772,F,55-64,Gold,East,Kolkata,19-01-2021
C00773,F,55-64,Gold,East,Kolkata,12-12-2024
C00774,F,25-34,Bronze,North,Jaipur,23-01-2022
C00775,M,18-24,Bronze,East,Kolkata,13-09-2023
C00776,M,65+,Bronze,Central,Indore,26-11-2024
C00777,M,35-44,Bronze,West,Mumbai,02-05-2024
C00778,M,25-34,Gold,East,Patna,28-04-2025
C00779,M,35-44,Silver,West,Surat,31-05-2023
C00780,F,55-64,Bronze,Central,Raipur,22-05-2023
C00781,M,18-24,Silver,South,Hyderabad,28-11-2021
C00782,F,35-44,Gold,North,Chandigarh,18-03-2024
C00783,M,18-24,Silver,North,Chandigarh,12-10-2021
C00784,M,35-44,Bronze,North,Jaipur,06-11-2022
C00785,M,45-54,Bronze,North,Jaipur,25-10-2022
C00786,F,35-44,Silver,South,Hyderabad,27-08-2023
C00787,M,45-54,Gold,South,Kochi,20-04-2025
C00788,M,35-44,Bronze,West,Pune,18-05-2021
C00789,M,35-44,Bronze,South,Kochi,25-09-2022
C00790,F,35-44,Bronze,South,Bengaluru,15-12-2020
C00791,F,35-44,Bronze,North,Jaipur,17-08-2022
C00792,M,35-44,Gold,West,Ahmedabad,05-03-2021
C00793,M,25-34,Silver,East,Bhubaneswar,16-07-2022
C00794,F,25-34,Bronze,North,Jaipur,25-08-2025
C00795,M,45-54,Gold,East,Kolkata,24-08-2023
C00796,Other,25-34,Bronze,Central,Indore,08-03-2022
C00797,F,18-24,Silver,East,Patna,03-11-2023
C00798,M,65+,Gold,West,Ahmedabad,23-10-2021
C00799,F,25-34,Silver,Central,Raipur,13-07-2025
C00800,F,18-24,Silver,West,Pune,17-01-2020
C00801,F,35-44,Gold,Central,Bhopal,16-03-2020
C00802,F,35-44,Silver,Central,Bhopal,27-09-2024
C00803,F,45-54,Bronze,South,Hyderabad,14-11-2024
C00804,M,35-44,Bronze,East,Kolkata,09-04-2020
C00805,F,35-44,Bronze,North,Lucknow,16-04-2020
C00806,F,45-54,Gold,Central,Indore,22-06-2022
C00807,M,25-34,Bronze,South,Hyderabad,04-07-2021
C00808,Other,45-54,Gold,East,Guwahati,22-04-2024
C00809,F,35-44,Gold,North,Delhi,17-03-2024
C00810,F,45-54,Bronze,East,Guwahati,27-05-2024
C00811,M,35-44,Bronze,South,Bengaluru,19-04-2022
C00812,F,18-24,Bronze,South,Chennai,26-10-2024
C00813,M,25-34,Guest,East,Kolkata,10-10-2024
C00814,F,35-44,Silver,South,Kochi,20-05-2023
C00815,F,18-24,Gold,East,Guwahati,12-08-2024
C00816,F,35-44,Silver,West,Mumbai,18-01-2023
C00817,F,18-24,Silver,East,Bhubaneswar,17-07-2020
C00818,F,35-44,Bronze,Central,Indore,15-01-2020
C00819,M,65+,Bronze,East,Patna,22-06-2025
C00820,M,55-64,Gold,East,Kolkata,25-12-2024
C00821,M,45-54,Silver,South,Kochi,29-09-2020
C00822,M,18-24,Silver,West,Ahmedabad,19-03-2024
C00823,M,35-44,Bronze,Central,Indore,22-06-2023
C00824,M,25-34,Silver,East,Kolkata,19-07-2023
C00825,F,25-34,Silver,Central,Bhopal,08-01-2025
C00826,F,55-64,Bronze,West,Ahmedabad,07-12-2020
C00827,M,25-34,Bronze,East,Guwahati,14-06-2020
C00828,M,25-34,Silver,East,Guwahati,03-05-2023
C00829,F,45-54,Silver,East,Guwahati,16-01-2023
C00830,F,25-34,Bronze,North,Chandigarh,25-08-2024
C00831,F,45-54,Silver,South,Hyderabad,11-06-2023
C00832,F,25-34,Guest,East,Bhubaneswar,11-12-2023
C00833,M,35-44,Gold,Central,Raipur,17-08-2024
C00834,M,35-44,Gold,North,Delhi,11-08-2021
C00835,Other,55-64,Bronze,North,Chandigarh,09-11-2024
C00836,M,25-34,Silver,West,Ahmedabad,08-08-2025
C00837,F,55-64,Silver,East,Kolkata,21-04-2024
C00838,F,18-24,Gold,South,Chennai,10-10-2022
C00839,M,18-24,Gold,North,Delhi,13-08-2021
C00840,M,65+,Bronze,Central,Nagpur,30-03-2025
C00841,F,35-44,Bronze,East,Bhubaneswar,22-04-2023
C00842,M,35-44,Bronze,West,Pune,12-10-2023
C00843,M,25-34,Bronze,West,Mumbai,25-11-2024
C00844,F,65+,Silver,North,Chandigarh,02-03-2022
C00845,M,35-44,Silver,Central,Indore,30-06-2024
C00846,M,45-54,Bronze,North,Delhi,06-01-2025
C00847,M,45-54,Bronze,South,Chennai,02-05-2023
C00848,M,25-34,Bronze,East,Guwahati,02-08-2025
C00849,M,45-54,Bronze,South,Hyderabad,12-04-2024
C00850,M,25-34,Silver,South,Bengaluru,12-09-2025
C00851,M,45-54,Gold,Central,Bhopal,08-05-2022
C00852,F,35-44,Platinum,Central,Bhopal,22-12-2023
C00853,F,18-24,Silver,South,Bengaluru,12-05-2024
C00854,Other,25-34,Bronze,West,Ahmedabad,16-12-2022
C00855,F,25-34,Guest,Central,Indore,29-11-2021
C00856,F,25-34,Platinum,East,Kolkata,02-02-2020
C00857,F,45-54,Gold,East,Patna,27-02-2022
C00858,F,18-24,Bronze,South,Chennai,23-03-2022
C00859,M,25-34,Bronze,East,Kolkata,07-11-2021
C00860,F,55-64,Bronze,East,Guwahati,05-04-2025
C00861,F,25-34,Silver,East,Kolkata,07-05-2024
C00862,M,25-34,Gold,North,Delhi,25-06-2020
C00863,F,25-34,Silver,Central,Raipur,10-01-2025
C00864,M,45-54,Bronze,Central,Indore,20-04-2023
C00865,M,65+,Gold,North,Jaipur,11-05-2020
C00866,F,35-44,Bronze,South,Hyderabad,28-11-2024
C00867,M,35-44,Bronze,Central,Nagpur,21-10-2021
C00868,M,65+,Bronze,East,Guwahati,04-11-2022
C00869,F,45-54,Bronze,West,Ahmedabad,11-10-2025
C00870,F,25-34,Silver,North,Chandigarh,24-04-2020
C00871,Other,45-54,Bronze,West,Ahmedabad,26-05-2022
C00872,F,25-34,Silver,West,Surat,29-04-2024
C00873,F,25-34,Platinum,West,Mumbai,18-07-2025
C00874,M,25-34,Gold,West,Mumbai,15-02-2024
C00875,M,35-44,Silver,South,Chennai,09-04-2023
C00876,F,35-44,Bronze,Central,Nagpur,06-12-2021
C00877,F,25-34,Bronze,West,Surat,10-11-2023
C00878,M,45-54,Gold,South,Chennai,07-12-2023
C00879,M,35-44,Bronze,West,Surat,22-08-2021
C00880,F,65+,Silver,North,Jaipur,31-08-2024
C00881,Other,55-64,Platinum,Central,Raipur,31-08-2020
C00882,F,55-64,Gold,South,Kochi,22-06-2022
C00883,M,65+,Silver,Central,Raipur,27-03-2023
C00884,F,25-34,Bronze,Central,Bhopal,24-10-2023
C00885,M,25-34,Silver,East,Bhubaneswar,22-02-2022
C00886,M,35-44,Bronze,West,Surat,16-01-2025
C00887,F,35-44,Gold,East,Guwahati,06-03-2021
C00888,M,25-34,Silver,Central,Nagpur,21-03-2025
C00889,M,45-54,Bronze,East,Patna,05-01-2023
C00890,F,35-44,Bronze,North,Jaipur,14-07-2024
C00891,F,25-34,Silver,West,Pune,17-08-2023
C00892,M,25-34,Silver,South,Chennai,19-04-2021
C00893,F,35-44,Gold,West,Surat,11-10-2025
C00894,M,55-64,Gold,South,Chennai,22-12-2024
C00895,F,18-24,Gold,North,Lucknow,15-09-2022
C00896,F,45-54,Silver,North,Delhi,24-02-2025
C00897,F,35-44,Platinum,West,Pune,22-09-2024
C00898,M,65+,Silver,East,Guwahati,10-11-2023
C00899,F,45-54,Platinum,East,Patna,16-09-2021
C00900,F,18-24,Gold,Central,Indore,20-04-2021
C00901,M,65+,Silver,Central,Nagpur,09-04-2024
C00902,F,35-44,Platinum,East,Bhubaneswar,09-09-2023
C00903,F,55-64,Gold,North,Jaipur,03-10-2024
C00904,F,35-44,Platinum,South,Hyderabad,11-04-2020
C00905,M,18-24,Gold,East,Bhubaneswar,02-11-2024
C00906,F,65+,Bronze,South,Kochi,27-12-2022
C00907,F,25-34,Guest,North,Lucknow,26-07-2020
C00908,Other,25-34,Bronze,Central,Raipur,27-08-2022
C00909,F,55-64,Bronze,West,Pune,11-07-2023
C00910,M,65+,Bronze,West,Pune,22-05-2025
C00911,M,45-54,Silver,Central,Indore,11-03-2023
C00912,F,55-64,Silver,South,Bengaluru,02-08-2021
C00913,M,45-54,Gold,Central,Nagpur,05-08-2020
C00914,M,35-44,Silver,South,Hyderabad,09-03-2023
C00915,F,25-34,Guest,East,Kolkata,07-10-2024
C00916,F,25-34,Bronze,Central,Bhopal,21-04-2020
C00917,F,55-64,Bronze,South,Bengaluru,18-04-2020
C00918,M,45-54,Platinum,East,Bhubaneswar,24-05-2024
C00919,Other,35-44,Silver,South,Bengaluru,06-10-2023
C00920,F,25-34,Bronze,North,Chandigarh,05-01-2023
C00921,F,25-34,Gold,South,Bengaluru,19-08-2021
C00922,M,25-34,Silver,North,Jaipur,12-01-2020
C00923,M,18-24,Bronze,Central,Bhopal,07-09-2024
C00924,M,25-34,Bronze,South,Hyderabad,14-07-2021
C00925,M,18-24,Gold,Central,Indore,12-06-2025
C00926,M,65+,Bronze,South,Kochi,18-11-2020
C00927,M,65+,Silver,West,Mumbai,23-05-2021
C00928,F,35-44,Bronze,Central,Raipur,18-04-2024
C00929,M,35-44,Gold,North,Delhi,25-07-2023
C00930,M,25-34,Gold,South,Bengaluru,26-05-2021
C00931,F,18-24,Bronze,West,Ahmedabad,08-04-2022
C00932,F,45-54,Bronze,West,Surat,23-08-2024
C00933,F,25-34,Bronze,Central,Raipur,26-06-2022
C00934,M,65+,Bronze,North,Delhi,28-12-2021
C00935,F,35-44,Bronze,West,Ahmedabad,01-08-2020
C00936,M,35-44,Bronze,North,Delhi,03-06-2023
C00937,M,35-44,Bronze,South,Chennai,05-08-2024
C00938,F,45-54,Bronze,East,Bhubaneswar,30-11-2022
C00939,F,35-44,Silver,West,Ahmedabad,10-07-2020
C00940,F,25-34,Silver,East,Bhubaneswar,17-07-2022
C00941,F,55-64,Gold,North,Delhi,17-09-2020
C00942,M,35-44,Silver,South,Bengaluru,29-05-2022
C00943,F,25-34,Silver,South,Chennai,29-06-2020
C00944,M,45-54,Gold,South,Kochi,15-03-2021
C00945,F,18-24,Bronze,North,Delhi,25-02-2023
C00946,F,25-34,Gold,North,Lucknow,22-08-2023
